Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Attendance_Score,Merit_Score
37778,Customer Support,Male,41,Consultant,2021-02-12 08:03:05.556036,3,High School,4,7700.0,51,41,12,3,100,18,15,2,4.86,False,11,0.6977928262213977
37780,Sales,Female,32,Developer,2023-09-17 08:03:05.556036,0,Bachelor,5,7500.0,33,34,10,4,75,7,34,2,4.1,False,10,0.7053195217480931
37790,Finance,Male,23,Developer,2015-01-20 08:03:05.556036,9,Bachelor,5,7500.0,45,42,28,0,50,12,96,2,2.35,False,14,0.8328679653679654
37795,Engineering,Female,35,Engineer,2016-08-28 08:03:05.556036,8,Bachelor,4,8400.0,46,49,13,2,50,12,7,1,2.99,False,12,0.6350699855699855
37798,Operations,Female,22,Engineer,2020-05-24 08:03:05.556036,4,Bachelor,3,7800.0,34,48,27,1,25,5,47,1,3.96,False,13,0.7245821480107194
37799,Sales,Female,34,Manager,2020-04-21 08:03:05.556036,4,High School,2,7200.0,49,39,25,2,50,16,68,1,3.49,False,12,0.6424859822716965
37804,Customer Support,Male,33,Consultant,2016-12-22 08:03:05.556036,7,High School,5,8250.0,48,39,21,3,50,1,91,1,1.06,True,11,0.7031649144506287
37812,Sales,Male,44,Engineer,2016-12-01 08:03:05.556036,7,High School,5,9000.0,37,31,22,10,75,7,43,2,4.83,False,4,0.6620421562564419
37814,Finance,Male,44,Specialist,2022-03-14 08:03:05.556036,2,High School,4,6300.0,57,47,25,13,100,1,31,1,4.92,True,1,0.6147487116058545
37816,Customer Support,Male,44,Developer,2017-02-28 08:03:05.556036,7,High School,5,7500.0,55,2,22,0,75,19,38,2,4.24,False,14,0.6469309420737992
37818,HR,Female,28,Engineer,2014-10-29 08:03:05.556036,9,High School,3,7800.0,41,43,22,14,25,18,98,2,3.89,False,0,0.6179900020614306
37830,Sales,Male,44,Consultant,2023-07-01 08:03:05.556036,1,Master,2,6600.0,50,41,4,3,0,16,61,2,4.93,False,11,0.6942221191506905
37831,HR,Male,53,Manager,2022-06-27 08:03:05.556036,2,PhD,5,9000.0,55,44,13,5,25,18,79,2,4.26,False,9,0.830759224902082
37842,IT,Female,33,Manager,2014-10-04 08:03:05.556036,9,PhD,4,8400.0,53,42,19,12,50,7,81,1,3.46,False,2,0.6366363636363637
37848,Sales,Male,39,Consultant,2021-05-02 08:03:05.556036,3,High School,1,6050.0,33,41,5,4,0,15,84,1,4.44,False,10,0.6519010513296228
37852,Customer Support,Female,22,Developer,2020-08-21 08:03:05.556036,4,Bachelor,3,6500.0,52,24,6,10,100,8,89,2,4.68,False,4,0.6189000206143064
37865,Finance,Female,41,Consultant,2018-05-11 08:03:05.556036,6,High School,5,8250.0,31,43,29,12,100,10,71,1,2.76,False,2,0.6355159760874046
37866,Customer Support,Male,48,Analyst,2017-07-01 08:03:05.556036,7,Bachelor,5,6000.0,47,2,11,1,25,5,80,1,3.12,True,13,0.6614937126365698
37871,Legal,Female,48,Engineer,2016-07-06 08:03:05.556036,8,Bachelor,5,9000.0,35,33,2,3,25,6,20,2,3.71,False,11,0.667740775097918
37884,Legal,Female,30,Developer,2021-09-18 08:03:05.556036,2,High School,3,6500.0,32,35,23,0,0,13,83,1,1.6,False,14,0.6405339105339105
37885,Legal,Male,32,Consultant,2018-12-22 08:03:05.556036,5,Master,3,7150.0,36,44,15,0,50,9,96,2,1.15,False,14,0.6810312306740879
37888,Operations,Male,36,Engineer,2015-12-10 08:03:05.556036,8,Bachelor,4,8400.0,39,47,11,10,50,5,99,2,4.02,False,4,0.7499795918367347
37896,Engineering,Male,41,Consultant,2024-08-16 08:03:05.556036,0,Bachelor,5,8250.0,36,4,22,3,100,17,68,2,3.56,False,11,0.6388431251288395
37905,Sales,Female,47,Manager,2020-02-21 08:03:05.556036,4,PhD,4,8400.0,33,48,21,1,75,3,90,2,2.03,False,13,0.7649508348794063
37911,Engineering,Female,33,Consultant,2017-12-24 08:03:05.556036,6,Bachelor,4,7700.0,48,38,17,4,75,6,37,2,2.62,False,10,0.6037066584209441
37912,Legal,Female,43,Analyst,2020-05-12 08:03:05.556036,4,High School,4,5600.0,40,44,13,11,25,9,61,1,4.23,False,3,0.65718130282416
37914,Sales,Female,53,Developer,2021-08-08 08:03:05.556036,3,Bachelor,3,6500.0,58,38,24,1,0,4,80,1,3.19,False,13,0.7119324881467739
37931,Marketing,Female,33,Developer,2020-09-10 08:03:05.556036,3,Master,4,7000.0,37,37,2,0,25,8,44,2,1.53,True,14,0.6164092970521542
37934,Sales,Female,48,Technician,2019-12-24 08:03:05.556036,4,Bachelor,5,5250.0,37,6,4,3,100,12,68,2,4.8,False,11,0.7090063904349618
37968,HR,Male,31,Engineer,2022-08-16 08:03:05.556036,2,Bachelor,1,6600.0,55,31,20,3,75,7,90,2,4.24,False,11,0.627491651205937
37975,Finance,Female,53,Developer,2023-10-25 08:03:05.556036,0,High School,3,6500.0,35,38,14,1,0,16,77,2,3.46,False,13,0.7193718820861678
37977,HR,Male,47,Developer,2022-01-28 08:03:05.556036,2,High School,5,7500.0,31,45,20,5,25,13,2,2,3.45,False,9,0.6387853019995877
37999,HR,Male,31,Manager,2018-09-04 08:03:05.556036,6,Bachelor,4,8400.0,52,28,12,2,50,3,80,1,4.98,False,12,0.7963304473304473
38003,Finance,Female,51,Developer,2022-05-12 08:03:05.556036,2,High School,5,7500.0,40,3,13,1,75,11,82,1,4.33,False,13,0.7301157493300351
38006,Finance,Male,32,Specialist,2023-01-03 08:03:05.556036,1,Master,3,5850.0,44,40,5,2,75,12,79,1,1.31,True,12,0.6097898371469801
38019,Marketing,Female,22,Developer,2016-09-01 08:03:05.556036,8,Bachelor,4,7000.0,42,7,25,0,50,15,70,2,4.55,False,14,0.69748556998557
38031,Operations,Male,58,Engineer,2021-11-03 08:03:05.556036,2,Bachelor,2,7200.0,39,47,14,14,100,19,93,1,4.57,False,0,0.6082155225726654
38034,IT,Male,43,Engineer,2017-11-13 08:03:05.556036,6,PhD,5,9000.0,59,40,11,9,0,7,23,1,3.6,True,5,0.6111585240156668
38042,Marketing,Female,34,Technician,2023-06-13 08:03:05.556036,1,Bachelor,3,4550.0,43,30,13,6,25,11,73,2,3.35,False,8,0.6017094413522984
38044,Finance,Female,47,Technician,2018-07-31 08:03:05.556036,6,Master,4,4900.0,39,34,9,6,25,13,63,2,4.98,False,8,0.7293339517625231
38045,Finance,Female,24,Consultant,2018-01-25 08:03:05.556036,6,High School,4,7700.0,56,36,18,5,0,19,34,1,3.35,False,9,0.6116970727685013
38046,Finance,Male,51,Analyst,2024-03-22 08:03:05.556036,0,Bachelor,4,5600.0,56,37,7,10,100,14,75,1,4.56,True,4,0.6876784168212738
38048,Engineering,Male,44,Technician,2024-01-24 08:03:05.556036,0,Bachelor,5,5250.0,56,28,0,5,25,3,27,2,4.27,False,9,0.6609025974025974
38058,Legal,Male,56,Analyst,2017-04-06 08:03:05.556036,7,High School,2,4800.0,45,33,22,2,0,14,96,2,2.27,False,12,0.6135618429189857
38059,HR,Male,31,Technician,2024-04-23 08:03:05.556036,0,Master,5,5250.0,51,39,11,1,100,8,4,2,2.62,False,13,0.6339787672644815
38065,IT,Female,23,Consultant,2015-04-26 08:03:05.556036,9,Bachelor,5,8250.0,52,43,4,7,0,18,25,1,4.41,False,7,0.6965152545866832
38067,HR,Other,51,Analyst,2021-03-11 08:03:05.556036,3,Bachelor,4,5600.0,33,49,5,9,25,12,91,1,2.91,False,5,0.7007669552669553
38071,IT,Female,43,Manager,2015-09-20 08:03:05.556036,8,Bachelor,3,7800.0,51,32,9,7,25,5,91,1,4.58,False,7,0.693450628736343
38073,HR,Female,48,Specialist,2021-10-21 08:03:05.556036,2,Master,4,6300.0,56,43,8,2,50,6,45,2,3.19,False,12,0.6973478664192949
38077,Finance,Male,37,Technician,2018-10-16 08:03:05.556036,5,High School,2,4200.0,33,41,12,8,100,1,87,1,4.26,False,6,0.6418188002473716
38081,Engineering,Male,27,Technician,2017-05-21 08:03:05.556036,7,Bachelor,4,4900.0,51,24,14,2,100,16,80,2,1.78,True,12,0.6200039167182025
38089,Legal,Male,34,Consultant,2016-05-09 08:03:05.556036,8,Master,5,8250.0,48,45,8,8,50,3,36,2,2.66,False,6,0.6251150278293135
38094,HR,Female,48,Manager,2020-12-04 08:03:05.556036,3,Bachelor,5,9000.0,36,21,29,1,75,19,29,1,3.02,False,13,0.63101443001443
38095,Customer Support,Male,55,Specialist,2015-08-27 08:03:05.556036,9,Bachelor,4,6300.0,32,49,15,9,0,9,84,1,2.13,True,5,0.6476255411255412
38099,Sales,Female,58,Engineer,2019-09-27 08:03:05.556036,4,High School,4,8400.0,38,3,28,5,75,4,77,2,4.85,False,9,0.6388718820861677
38111,HR,Female,37,Manager,2017-04-28 08:03:05.556036,7,Bachelor,5,9000.0,54,17,1,6,100,4,96,2,1.42,False,8,0.598612863327149
38116,Marketing,Male,32,Specialist,2017-08-18 08:03:05.556036,7,Bachelor,5,6750.0,46,2,22,4,25,5,88,2,3.36,False,10,0.6467981859410431
38124,HR,Female,37,Analyst,2023-06-23 08:03:05.556036,1,Master,3,5200.0,52,18,11,1,0,9,86,1,3.29,False,13,0.6474210472067614
38125,Marketing,Male,59,Analyst,2019-11-12 08:03:05.556036,4,Bachelor,4,5600.0,52,35,7,2,0,11,98,2,4.9,False,12,0.8572655122655123
38127,IT,Male,39,Analyst,2015-04-12 08:03:05.556036,9,High School,3,5200.0,42,31,4,4,75,12,64,2,4.63,False,10,0.68018068439497
38132,Sales,Male,59,Manager,2024-05-19 08:03:05.556036,0,Bachelor,5,9000.0,30,40,16,12,50,15,84,2,3.68,True,2,0.6955337043908473
38135,IT,Female,28,Technician,2015-05-21 08:03:05.556036,9,High School,4,4900.0,46,39,13,3,75,8,71,2,4.3,False,11,0.7747608740465882
38138,Sales,Female,46,Specialist,2020-07-22 08:03:05.556036,4,Master,2,5400.0,31,26,20,0,50,12,86,2,2.42,True,14,0.6008598227169656
38139,Operations,Male,53,Specialist,2024-02-11 08:03:05.556036,0,Bachelor,5,6750.0,38,22,2,13,100,2,99,1,3.6,False,1,0.6340816326530613
38145,Finance,Other,27,Consultant,2021-06-13 08:03:05.556036,3,Master,4,7700.0,42,47,29,2,75,19,40,2,1.11,False,12,0.5995733869305298
38146,Sales,Female,22,Specialist,2020-11-21 08:03:05.556036,3,High School,5,6750.0,37,34,5,2,50,10,7,2,3.23,False,12,0.6358454957740671
38149,IT,Male,48,Manager,2016-10-14 08:03:05.556036,7,Bachelor,2,7200.0,37,25,14,3,0,17,74,1,4.63,True,11,0.6401786229643373
38153,Customer Support,Male,30,Analyst,2020-05-18 08:03:05.556036,4,Bachelor,5,6000.0,36,7,21,2,100,17,91,1,3.53,False,12,0.7103383838383838
38162,IT,Female,35,Developer,2016-04-04 08:03:05.556036,8,High School,5,7500.0,36,36,16,6,75,18,63,1,1.47,False,8,0.6119972170686456
38163,Customer Support,Female,23,Consultant,2016-01-04 08:03:05.556036,8,Bachelor,1,6050.0,51,38,7,2,25,5,55,1,4.57,False,12,0.616141723356009
38170,HR,Female,41,Analyst,2018-04-16 08:03:05.556036,6,High School,4,5600.0,34,40,23,3,25,7,72,1,4.0,False,11,0.7658627087198516
38172,HR,Other,53,Technician,2022-10-01 08:03:05.556036,1,High School,4,4900.0,41,30,22,7,0,3,56,1,4.42,False,7,0.6565802927231499
38179,Operations,Female,52,Specialist,2016-05-03 08:03:05.556036,8,High School,3,5850.0,36,43,29,2,100,15,98,1,4.53,False,12,0.821418573490002
38182,IT,Female,38,Developer,2021-09-24 08:03:05.556036,2,High School,5,7500.0,42,43,17,13,25,13,92,1,3.52,False,1,0.7016545042259328
38198,HR,Male,30,Technician,2014-11-14 08:03:05.556036,9,Bachelor,3,4550.0,54,27,15,1,100,1,79,2,4.83,False,13,0.7470143269428984
38201,Engineering,Male,37,Analyst,2022-03-17 08:03:05.556036,2,High School,5,6000.0,38,23,2,9,50,6,67,1,4.97,False,5,0.6991596578025149
38210,Customer Support,Male,55,Technician,2020-12-24 08:03:05.556036,3,High School,2,4200.0,35,33,11,5,25,10,91,2,4.73,False,9,0.6836036899608329
38222,Customer Support,Male,54,Engineer,2023-06-07 08:03:05.556036,1,Bachelor,4,8400.0,50,41,28,6,100,14,82,2,3.79,True,8,0.7367892187177901
38227,Operations,Male,52,Technician,2020-04-20 08:03:05.556036,4,High School,4,4900.0,32,40,12,4,75,11,52,2,3.07,False,10,0.6646729540300969
38256,Legal,Female,56,Specialist,2017-08-09 08:03:05.556036,7,PhD,5,6750.0,50,45,11,12,100,9,67,1,4.53,False,2,0.7240984333127191
38278,Operations,Female,45,Specialist,2020-10-12 08:03:05.556036,3,Master,5,6750.0,55,31,15,4,100,10,69,1,1.8,False,10,0.6487816944959803
38283,Sales,Male,29,Technician,2023-09-11 08:03:05.556036,0,Master,4,4900.0,39,41,20,4,0,6,78,2,1.26,True,10,0.6307798392084106
38290,Sales,Female,34,Consultant,2022-11-10 08:03:05.556036,1,Master,2,6600.0,44,43,22,5,25,16,96,1,4.75,False,9,0.7355210265924551
38293,IT,Female,59,Analyst,2016-05-20 08:03:05.556036,8,Bachelor,3,5200.0,39,30,17,3,50,1,11,2,4.98,False,11,0.6008140589569161
38306,Marketing,Female,37,Engineer,2024-01-18 08:03:05.556036,0,Master,5,9000.0,36,1,2,0,50,13,85,1,4.63,False,14,0.7572988043702329
38308,Sales,Other,50,Technician,2015-11-14 08:03:05.556036,8,Master,4,4900.0,50,45,20,13,50,9,63,1,4.85,False,1,0.6677319109461968
38316,Operations,Male,59,Developer,2017-02-12 08:03:05.556036,7,High School,3,6500.0,50,34,2,4,0,6,63,1,3.14,False,10,0.6159053803339518
38318,HR,Male,53,Consultant,2023-02-04 08:03:05.556036,1,PhD,3,7150.0,52,48,11,1,75,5,75,2,3.58,False,13,0.762147804576376
38331,Operations,Other,31,Engineer,2022-07-27 08:03:05.556036,2,Bachelor,4,8400.0,41,49,24,2,100,4,66,1,1.48,False,12,0.6787619047619049
38342,Marketing,Male,56,Engineer,2020-08-14 08:03:05.556036,4,High School,5,9000.0,51,49,4,4,0,18,48,2,1.38,False,10,0.6588268398268398
38346,HR,Male,23,Consultant,2024-04-30 08:03:05.556036,0,Master,5,8250.0,60,5,28,1,50,11,58,1,4.78,True,13,0.712294166151309
38356,Legal,Female,40,Consultant,2015-07-03 08:03:05.556036,9,Master,5,8250.0,33,2,14,0,100,17,72,2,4.43,False,14,0.7251178107606678
38365,Legal,Female,36,Specialist,2020-10-02 08:03:05.556036,3,Bachelor,3,5850.0,50,22,10,0,75,10,81,2,2.74,True,14,0.6404322820037106
38382,Engineering,Female,28,Engineer,2018-03-19 08:03:05.556036,6,High School,2,7200.0,36,45,22,5,0,12,78,2,3.67,False,9,0.6533206555349412
38394,Marketing,Female,30,Analyst,2022-04-23 08:03:05.556036,2,Master,4,5600.0,52,30,2,2,0,3,0,1,4.19,False,12,0.6033775510204082
38395,Operations,Female,55,Technician,2023-04-11 08:03:05.556036,1,Bachelor,2,4200.0,57,41,29,0,25,7,42,2,4.41,False,14,0.672695423623995
38396,Legal,Female,36,Manager,2015-02-14 08:03:05.556036,9,Master,1,6600.0,40,39,24,0,0,6,30,1,4.8,False,14,0.6097897340754483
38409,Sales,Male,60,Analyst,2016-03-27 08:03:05.556036,8,Bachelor,5,6000.0,50,44,7,9,100,6,75,2,2.24,False,5,0.6645355596784168
38417,Legal,Male,27,Manager,2018-01-20 08:03:05.556036,6,Bachelor,4,8400.0,46,36,19,7,100,7,7,2,4.8,False,7,0.6010801896516182
38420,Engineering,Male,49,Analyst,2016-12-20 08:03:05.556036,7,Master,4,5600.0,47,46,11,4,75,16,97,2,2.3,False,10,0.7415718408575552
38421,Legal,Male,30,Manager,2023-11-27 08:03:05.556036,0,Bachelor,2,7200.0,48,46,7,1,50,19,64,2,4.59,True,13,0.7322623170480312
38430,Customer Support,Female,43,Specialist,2020-09-10 08:03:05.556036,3,Bachelor,3,5850.0,39,32,19,2,100,4,95,1,2.6,False,12,0.6739600082457226
38440,Legal,Female,49,Developer,2023-12-24 08:03:05.556036,0,High School,3,6500.0,38,35,13,1,100,15,36,2,4.46,False,13,0.6742987012987012
38441,IT,Female,58,Manager,2021-01-17 08:03:05.556036,3,Master,3,7800.0,52,40,2,5,100,12,85,1,3.92,False,9,0.7095539064110492
38448,HR,Female,29,Developer,2017-10-04 08:03:05.556036,6,High School,3,6500.0,54,26,7,8,25,1,71,1,4.25,False,6,0.597771078128221
38450,Sales,Female,45,Technician,2021-10-24 08:03:05.556036,2,Bachelor,5,5250.0,45,41,12,6,25,15,87,2,1.84,False,8,0.6993902288188002
38455,Legal,Female,45,Analyst,2015-10-05 08:03:05.556036,8,PhD,4,5600.0,31,37,10,2,75,11,90,1,1.72,False,12,0.6902671614100185
38457,Marketing,Female,51,Technician,2021-06-21 08:03:05.556036,3,Bachelor,5,5250.0,34,19,9,4,25,14,21,2,3.94,False,10,0.6098324056895484
38458,IT,Female,33,Technician,2017-09-20 08:03:05.556036,6,Bachelor,1,3850.0,40,33,27,9,0,18,95,2,4.98,False,5,0.5970416408987838
38462,Sales,Male,26,Technician,2016-03-09 08:03:05.556036,8,Bachelor,5,5250.0,51,48,18,14,0,10,99,2,1.51,False,0,0.6214183673469388
38477,Marketing,Female,24,Developer,2021-01-25 08:03:05.556036,3,High School,5,7500.0,37,34,13,6,75,19,39,1,3.52,False,8,0.6578491032776747
38478,Marketing,Other,59,Manager,2023-10-28 08:03:05.556036,0,Bachelor,4,8400.0,31,23,24,11,50,8,84,2,4.88,False,3,0.6504316635745206
38479,HR,Male,51,Technician,2023-06-18 08:03:05.556036,1,Bachelor,2,4200.0,31,48,7,0,0,10,57,1,3.56,False,14,0.689069882498454
38480,Legal,Male,31,Manager,2019-07-10 08:03:05.556036,5,High School,4,8400.0,31,35,10,11,75,12,54,1,4.71,False,3,0.6303051948051948
38486,Sales,Male,22,Analyst,2016-07-08 08:03:05.556036,8,High School,3,5200.0,38,43,21,4,25,18,63,2,3.72,False,10,0.6816400742115027
38487,Finance,Male,27,Manager,2015-01-22 08:03:05.556036,9,Bachelor,5,9000.0,50,20,8,3,75,3,37,1,2.9,False,11,0.6085229849515563
38488,Sales,Male,60,Technician,2015-10-20 08:03:05.556036,8,High School,3,4550.0,42,39,4,10,100,12,59,1,4.2,False,4,0.5955184498041641
38491,Finance,Male,32,Consultant,2022-09-28 08:03:05.556036,1,Bachelor,3,7150.0,59,11,18,3,0,13,87,2,4.88,False,11,0.6717983920841064
38494,Customer Support,Female,52,Specialist,2022-06-12 08:03:05.556036,2,Bachelor,2,5400.0,49,49,6,10,25,3,83,2,4.57,False,4,0.6533196248196248
38503,Engineering,Male,58,Developer,2016-05-15 08:03:05.556036,8,PhD,5,7500.0,32,39,29,13,75,1,56,2,4.12,False,1,0.6426007008864152
38505,Finance,Male,50,Manager,2017-01-22 08:03:05.556036,7,Bachelor,5,9000.0,41,3,20,3,25,16,70,1,4.49,True,11,0.6853018965161823
38515,Operations,Female,54,Manager,2023-09-10 08:03:05.556036,0,High School,4,8400.0,43,41,12,14,0,8,70,1,3.91,False,0,0.6042610801896516
38523,Finance,Male,29,Specialist,2022-11-18 08:03:05.556036,1,Bachelor,4,6300.0,58,11,8,3,75,15,97,1,4.41,False,11,0.7185004122861266
38529,Customer Support,Male,58,Analyst,2022-11-09 08:03:05.556036,1,Master,5,6000.0,35,41,8,7,75,2,20,1,4.23,False,7,0.6692509791795506
38530,HR,Female,38,Engineer,2021-07-21 08:03:05.556036,3,Bachelor,5,9000.0,42,15,10,5,0,7,68,2,2.88,False,9,0.6211696557410843
38542,HR,Female,36,Developer,2019-09-16 08:03:05.556036,4,Bachelor,1,5500.0,56,47,23,1,50,14,43,2,3.63,False,13,0.5959197072768501
38552,Engineering,Male,41,Consultant,2015-08-04 08:03:05.556036,9,Bachelor,5,8250.0,35,6,4,0,25,5,82,2,2.78,False,14,0.679146361574933
38555,Sales,Female,51,Technician,2019-11-01 08:03:05.556036,4,High School,4,4900.0,59,33,11,3,75,4,61,1,4.59,False,11,0.7445690579262008
38557,Marketing,Male,54,Engineer,2021-07-28 08:03:05.556036,3,Bachelor,2,7200.0,30,41,29,0,75,8,39,1,3.49,True,14,0.620634817563389
38568,Marketing,Female,39,Technician,2019-08-01 08:03:05.556036,5,High School,5,5250.0,56,45,27,0,25,2,98,1,2.86,False,14,0.8746532673675531
38580,Finance,Female,26,Engineer,2023-08-13 08:03:05.556036,1,High School,5,9000.0,45,47,20,6,100,8,40,1,4.33,False,8,0.7534305297876727
38585,HR,Male,38,Technician,2020-07-04 08:03:05.556036,4,Bachelor,5,5250.0,41,30,3,10,25,4,60,2,4.82,False,4,0.691803957946815
38591,Operations,Male,46,Engineer,2021-03-23 08:03:05.556036,3,PhD,5,9000.0,34,17,8,8,100,19,65,2,4.6,False,6,0.6664151721294578
38594,Sales,Female,44,Developer,2020-11-12 08:03:05.556036,3,Bachelor,5,7500.0,32,38,15,2,100,8,80,1,1.32,False,12,0.7041467738610596
38599,Marketing,Female,42,Manager,2024-07-09 08:03:05.556036,0,High School,5,9000.0,36,35,20,2,75,19,85,2,3.59,False,12,0.815502886002886
38602,Legal,Female,50,Technician,2014-12-23 08:03:05.556036,9,Bachelor,3,4550.0,41,39,11,2,25,2,79,1,3.05,False,12,0.6927082044939187
38622,IT,Female,54,Specialist,2017-12-23 08:03:05.556036,6,High School,2,5400.0,55,12,21,0,50,4,87,1,4.15,False,14,0.6322371675943106
38626,Operations,Female,56,Manager,2019-05-23 08:03:05.556036,5,High School,4,8400.0,59,25,21,3,75,19,56,2,3.95,False,11,0.6698149866007009
38629,Engineering,Male,24,Specialist,2024-08-15 08:03:05.556036,0,Bachelor,4,6300.0,60,29,11,7,0,15,47,2,3.84,False,7,0.6053168418882705
38630,Sales,Female,45,Manager,2019-05-17 08:03:05.556036,5,High School,3,7800.0,33,24,20,6,75,19,95,1,4.98,False,8,0.7031640898783756
38631,Engineering,Female,36,Engineer,2015-10-25 08:03:05.556036,8,Bachelor,3,7800.0,55,10,22,0,0,4,63,2,3.76,False,14,0.6060890538033396
38634,Finance,Male,23,Analyst,2020-06-30 08:03:05.556036,4,Master,4,5600.0,32,25,5,11,0,2,72,2,4.46,False,3,0.6133525046382189
38643,IT,Male,27,Technician,2020-03-19 08:03:05.556036,4,High School,3,4550.0,42,26,18,0,0,8,88,1,4.89,False,14,0.7784002267573695
38644,Customer Support,Male,40,Manager,2021-02-12 08:03:05.556036,3,High School,3,7800.0,49,37,6,5,75,1,26,2,4.51,True,9,0.6076170892599464
38645,Engineering,Male,52,Specialist,2016-09-13 08:03:05.556036,7,Bachelor,3,5850.0,32,46,4,6,25,7,86,2,4.35,False,8,0.7432781900639044
38649,Marketing,Male,36,Analyst,2018-03-31 08:03:05.556036,6,Bachelor,3,5200.0,56,49,26,7,0,19,49,2,3.5,False,7,0.623989898989899
38653,Customer Support,Female,60,Specialist,2020-11-27 08:03:05.556036,3,Bachelor,3,5850.0,30,35,1,3,50,2,50,1,3.87,False,11,0.6445101010101009
38660,Marketing,Female,26,Consultant,2020-06-15 08:03:05.556036,4,Master,5,8250.0,54,18,18,7,50,4,87,2,3.66,False,7,0.6822269635126779
38663,Engineering,Female,60,Technician,2024-03-22 08:03:05.556036,0,High School,2,4200.0,42,46,20,4,50,10,91,2,2.48,False,10,0.6384506287363431
38670,Finance,Female,52,Manager,2022-10-05 08:03:05.556036,1,Master,4,8400.0,49,30,23,1,25,13,90,2,1.6,False,13,0.6699814471243042
38673,Marketing,Male,49,Technician,2016-05-16 08:03:05.556036,8,Bachelor,4,4900.0,38,17,21,4,25,7,65,2,4.87,False,10,0.687058029272315
38680,Operations,Other,47,Analyst,2022-11-05 08:03:05.556036,1,Bachelor,5,6000.0,50,16,18,3,100,10,94,2,4.69,False,11,0.7968479694908266
38685,HR,Female,24,Developer,2018-03-05 08:03:05.556036,6,Bachelor,2,6000.0,51,48,14,4,25,14,64,1,3.58,True,10,0.647068439497011
38696,Marketing,Male,43,Manager,2015-11-23 08:03:05.556036,8,Bachelor,2,7200.0,40,47,25,0,50,3,98,1,4.64,False,14,0.8218165326736756
38701,Legal,Other,56,Analyst,2019-07-22 08:03:05.556036,5,Master,4,5600.0,53,35,10,2,25,3,58,1,1.38,False,12,0.6004574314574315
38748,Finance,Female,27,Engineer,2018-08-26 08:03:05.556036,6,Bachelor,5,9000.0,38,41,19,8,0,4,73,2,4.19,False,6,0.7600359719645434
38751,Customer Support,Male,42,Specialist,2019-06-03 08:03:05.556036,5,Bachelor,4,6300.0,54,35,16,9,75,16,28,1,4.84,True,5,0.6128513708513708
38755,Sales,Male,57,Specialist,2016-06-20 08:03:05.556036,8,Master,5,6750.0,45,42,22,11,50,19,81,1,3.8,False,3,0.717922077922078
38758,HR,Female,35,Developer,2014-10-12 08:03:05.556036,9,Bachelor,4,7000.0,49,40,1,1,50,3,73,2,1.45,True,13,0.6689543393114821
38761,Operations,Female,28,Specialist,2018-07-18 08:03:05.556036,6,High School,4,6300.0,52,16,27,2,50,11,64,2,3.51,False,12,0.6415276231704803
38764,Marketing,Female,25,Specialist,2018-01-26 08:03:05.556036,6,Bachelor,2,5400.0,51,41,2,9,50,13,80,2,3.91,False,5,0.5958916718202432
